loss,acc
0.6897177556018421,0.7671199831992871
0.4858419729491079,0.8320269265479643
0.40790049472610573,0.8578012634590171
0.35495576546536883,0.8758194604473757
0.3164984871757326,0.8890102904366483
0.28440011861959213,0.9002656328930714
0.2598179165386245,0.9080302866905433
0.2370037203920168,0.916368208056396
0.2173146821244396,0.9234744555377079
0.202089652396508,0.9288921178547306
0.18618995631904503,0.9342076136744181
0.17590726477689533,0.9382119727783044
